article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,scoring_exclusion_reason
42671,Natural Resources,"European Partnership for Forests, forestry, and the forest-based sector: Research and innovation for a Sustainable Transition (FOREST)","The European FOREST Partnership (FOrests, forestry and the forest-based Sector: REsearch and Innovation for a Sustainable Transition) promotes cutting-edge research and innovation (R&I) to accelerate the transformation of the European forest-based sector into a resilient and...",https://cordis.europa.eu/project/id/101272463,CORDIS,cordis,2026-06-01T00:00:00+00:00,recent,needs_review,environmental-emissions-monitoring,,0.3,"The article discusses a European partnership for research and innovation focused on the sustainable transition and resilience of the forest-based sector, which broadly relates to environmental monitoring and sustainability, though it lacks specific technological or use case details.",0.3384131193161011,1,0.8,source_type:cordis,primary_institutional,valid_past,market_move,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: cloud_edge, cybersecurity, business_trigger; market_move signal detected.",https://cordis.europa.eu/project/id/101272463,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; cybersecurity; business_trigger,,cloud_edge:edge; cybersecurity:resilience; business_trigger:partnership,partnership,3,True,incomplete_taxonomy;taxonomy_not_classified
15991,Natural Resources,Italy – Repair and maintenance services of cranes – SERVIZI DI MANUTENZIONE GRU OFF‐SHORE E CARRIPONTE ON‐SHORE ED EVENTUALE CONDUZIONE GRU OFF‐SHORE,Buyer: ['Eni SpA'] | Country: ITA | Notice type: cn-standard | Value: 51700000,https://ted.europa.eu/bg/notice/-/detail/576567-2025,TED,ted,2025-09-04T00:00:00+00:00,,needs_review,predictive-maintenance,,0.4,"The article mentions 'Repair and maintenance services of cranes', which broadly falls under maintenance operations, but it is a procurement notice for services rather than describing the application of predictive analytics or sensor data to anticipate failures.",0.953288733959198,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/576567-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:analytics; data_ai:predictive; industrial_operations:maintenance; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
15995,Natural Resources,"Romania – Parts of gas compressors – Piese de schimb si consumabile pentru motocompresoare de gaz de tip 10 TVR, 410 KVSR",Buyer: ['Societatea Nationala de Gaze Naturale Romgaz S.A.'] | Country: ROU | Notice type: cn-standard | Value: 45875469,https://ted.europa.eu/bg/notice/-/detail/574735-2025,TED,ted,2025-09-03T00:00:00+00:00,,needs_review,predictive-maintenance,,0.3,"The article mentions 'Parts of gas compressors' and 'spare parts and consumables', which are tangentially related to the maintenance of gas compressors, but it is primarily a procurement notice rather than a description of a predictive maintenance use case.",0.23311230540275574,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/574735-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:maintenance; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
15997,Natural Resources,Bulgaria – Repair and maintenance services – Ремонт на ротор на тягови ел. двигатели за електрически локомотиви,Buyer: ['МИНИ МАРИЦА - ИЗТОК ЕАД'] | Country: BGR | Notice type: cn-standard | Value: 130400,https://ted.europa.eu/bg/notice/-/detail/575592-2025,TED,ted,2025-09-03T00:00:00+00:00,,needs_review,predictive-maintenance,,0.3,"The article title mentions 'Repair and maintenance services' for traction electric motors of locomotives, which relates to the maintenance domain, but it is a procurement notice rather than a description of anticipating failures from data.",0.8142333626747131,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/575592-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:maintenance; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
16009,Natural Resources,"Romania – Repair and maintenance services of mechanical building installations – ,,Reparatii prin inlocuire piese de schimb pentru aparate masura cablu de pistonare, clesti hidraulici, prevenitoare hidraulice de eruptie Cameron si Uztel si comenzi hidraulice actionare prevenitoare Cameron si Uztel”",Buyer: ['Societatea Nationala de Gaze Naturale Romgaz S.A.'] | Country: ROU | Notice type: can-standard | Value: 1993570,https://ted.europa.eu/bg/notice/-/detail/575544-2025,TED,ted,2025-09-03T00:00:00+00:00,,needs_review,predictive-maintenance,,0.4,"The article details a procurement for 'Repair and maintenance services of mechanical building installations' and replacement parts for hydraulic equipment, which broadly relates to equipment maintenance, though it is a tender notice rather than a predictive data solution.",0.7957724928855896,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/575544-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:maintenance; business_trigger:procurement; business_trigger:tender,procurement; tender,4,True,incomplete_taxonomy;taxonomy_not_classified
19488,Natural Resources,Bulgaria – Parts of sinking machinery – Доставка на зъб съставен за роторен багер SRs 2000,Buyer: ['МИНИ МАРИЦА - ИЗТОК ЕАД'] | Country: BGR | Notice type: can-standard | Value: 27292000,https://ted.europa.eu/bg/notice/-/detail/543101-2025,TED,ted,2025-08-20T00:00:00+00:00,,needs_review,predictive-maintenance,industrial-robotics,0.4,"The article mentions 'sinking machinery' and a part delivery for a 'rotary excavator SRs 2000', which implies heavy industrial equipment maintenance, but it is a procurement notice rather than a description of an active use case or technology deployment.",0.26462072134017944,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/543101-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:industrial; industrial_operations:maintenance; business_trigger:procurement; business_trigger:deployment,procurement,4,True,taxonomy_not_classified
19495,Natural Resources,"Germany – Sewage, refuse, cleaning and environmental services – Dreijahresvertrag zur Verwertung von Abfällen des städtischen Bauhofs und der Zentralen Abwasserbehandlungsanlage",Buyer: ['Stadt Sankt Augustin'] | Country: DEU | Notice type: can-standard | Value: 728204.49,https://ted.europa.eu/bg/notice/-/detail/544825-2025,TED,ted,2025-08-20T00:00:00+00:00,,needs_review,environmental-emissions-monitoring,,0.4,"The article concerns a contract for the disposal of waste from a municipal building yard and a central wastewater treatment plant, which loosely relates to environmental services and monitoring, though it is primarily a procurement notice rather than a specific technology use case.",0.6831349730491638,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/544825-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:plant; business_trigger:procurement; business_trigger:contract,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
19500,Natural Resources,"Estonia – Repair, maintenance and associated services related to roads and other equipment – Õppuste maastikukahjude likvideerimine",Buyer: ['Riigi Kaitseinvesteeringute Keskus'] | Country: EST | Notice type: can-standard | Value: 268431.99,https://ted.europa.eu/bg/notice/-/detail/541709-2025,TED,ted,2025-08-19T00:00:00+00:00,,needs_review,predictive-maintenance,,0.3,"The article mentions 'Repair, maintenance and associated services', which loosely relates to maintenance, but it is a procurement notice rather than a description of anticipating failures from data.",0.8160288333892822,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/541709-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:maintenance; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
19512,Natural Resources,"Spain – Software programming and consultancy services – (PAE/SERV/011/2025) Mantenimiento, soporte y alojamiento clud sistema gestión AQUACIS",Buyer: ['Consejo de Administración de la Agencia de Régimen Especial Ciclo Integral Aguas del Retortillo'] | Country: ESP | Notice type: cn-standard | Value: 971742.25,https://ted.europa.eu/bg/notice/-/detail/540345-2025,TED,ted,2025-08-19T00:00:00+00:00,,needs_review,,cloud-data-platform,0.3,"The article mentions 'alojamiento clud' (cloud hosting) for a water cycle management system, suggesting cloud infrastructure, but the notice is a procurement contract for maintenance and support rather than describing a specific implemented use case or technology solution.",0.6637736558914185,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: cloud_edge, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/540345-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; industrial_operations; business_trigger,,cloud_edge:cloud; industrial_operations:maintenance; business_trigger:procurement; business_trigger:contract,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
19519,Natural Resources,Poland – Coal or rock-cutting machinery – Najem dla JSW S.A. KWK „Knurów-Szczygłowice” Ruch Knurów kombajnu ścianowego z elektrycznym systemem posuwu wraz z niezbędnym osprzętem,"Buyer: ['Jastrzębska Spółka Węglowa S.A. z siedzibą w Jastrzębiu Zdroju, Zakład Wsparcia Produkcji'] | Country: POL | Notice type: cn-standard",https://ted.europa.eu/bg/notice/-/detail/540440-2025,TED,ted,2025-08-19T00:00:00+00:00,,needs_review,,industrial-robotics,0.4,"The article mentions 'kombajnu ścianowego' (coal shearer/rock-cutting machinery), which is a type of heavy industrial machinery used in mining. However, the article is a procurement notice rather than a description of an innovation use case, making the fit weak.",0.37101590633392334,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/540440-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:industrial; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
16041,Natural Resources,Romania-București: Repair and maintenance services of compressors,Buyer: ['OMV PETROM S.A'] | Country: ROU | Notice type: can-standard,https://ted.europa.eu/bg/notice/-/detail/450332-2021,TED,ted,2021-09-06T00:00:00+00:00,,needs_review,predictive-maintenance,,0.3,"The article mentions 'Repair and maintenance services of compressors' for OMV PETROM S.A., which broadly relates to the maintenance domain, but it is a procurement notice rather than a description of predictive technology or data-driven anticipation of failures.",0.6977633237838745,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/450332-2021,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:maintenance; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
