article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,opportunity_id
40701,Public/Gov sector,Protection of Critical Infrastructures from advanced combined cyber and physical threats,"PRAETORIAN strategic goal is to increase the security and resilience of European CIs, facilitating the coordinated protection of interrelated CI against combined physical and cyber threats. To that end, the project will provide a multidimensional (economical, technological...",https://cordis.europa.eu/project/id/101021274,CORDIS,cordis,2021-06-01T00:00:00+00:00,5y_ago,classified,compliance-monitoring,cybersecurity-platform,0.7,"The article focuses on protecting Critical Infrastructures (CIs) from combined cyber and physical threats, which aligns with continuously verifying operations against rules/threats (compliance-monitoring) and utilizing security tooling to protect systems (cybersecurity-platform).",0.9251309037208557,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, business_trigger",https://cordis.europa.eu/project/id/101021274,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; business_trigger,,cybersecurity:cyber; cybersecurity:security; cybersecurity:resilience; business_trigger:compliance,,1,False,Public/Gov sector | compliance-monitoring | cybersecurity-platform
40704,Public/Gov sector,Deep Learning Powered Holographic Microscopy for Biothreat Detection on Field,"HoloZcan brings a new tool for security actors (police, relief workers, disaster managers, crisis managers, stakeholders responsible for public safety, critical infrastructure, and service providers) notably in the fields of autonomous detection and response capabilities.The...",https://cordis.europa.eu/project/id/101021723,CORDIS,cordis,2021-05-01T00:00:00+00:00,5y_ago,classified,anomaly-detection,computer-vision,0.75,"The article discusses 'Biothreat Detection' which aligns with detecting abnormal patterns/threats (anomaly-detection), and 'Holographic Microscopy' powered by 'Deep Learning' implies image analysis for detection (computer-vision).",0.9950750470161438,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cybersecurity",https://cordis.europa.eu/project/id/101021723,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cybersecurity,,connectivity:iot; cybersecurity:security,,1,False,Public/Gov sector | anomaly-detection | computer-vision
40705,Public/Gov sector,An interoperable multidomain CBRN system,NEST will design and implement a novel and unique standoff system with the capability to detect multiple threats amongst which CBRN threats or pandemic viruses. As the day-to-day protection of commercial and transport facilities is the responsibility of the owners and...,https://cordis.europa.eu/project/id/101018596,CORDIS,cordis,2021-05-01T00:00:00+00:00,5y_ago,classified,anomaly-detection,iot-platforms,0.6,"The article describes a standoff system designed to detect multiple threats including CBRN and pandemic viruses, which aligns with detecting abnormal patterns or threats (anomaly-detection). The system likely relies on sensor networks for threat detection (iot-platforms), though the specific technology is not explicitly detailed.",0.9985557198524475,1,0.8,source_type:cordis,primary_institutional,valid_past,technology_maturity,medium,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://cordis.europa.eu/project/id/101018596,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:network; connectivity:iot,interoperable,2,False,Public/Gov sector | anomaly-detection | iot-platforms
40706,Public/Gov sector,"Autonomous Trust, Security and Privacy Management Framework for IoT","The deployment of IoT systems are increasing worldwide, but so does security incidents like ransomware and cyber-extortion, which are not sufficiently covered by current cybersecurity practices and will proliferate with upcoming technologies like 5G. At the same pace, attacks...",https://cordis.europa.eu/project/id/101020259,CORDIS,cordis,2021-05-01T00:00:00+00:00,5y_ago,classified,compliance-monitoring,iot-platforms,0.7,"The article discusses a management framework for IoT systems addressing security incidents and cybersecurity practices, aligning with compliance/security monitoring and IoT platforms.",0.9959588646888733,1,0.8,source_type:cordis,primary_institutional,valid_past,market_move,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cybersecurity, business_trigger",https://cordis.europa.eu/project/id/101020259,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cybersecurity; business_trigger,,connectivity:5g; connectivity:iot; cybersecurity:cyber; cybersecurity:security; business_trigger:deployment; business_trigger:compliance,deploy; deployment,3,True,Public/Gov sector | compliance-monitoring | iot-platforms
40708,Public/Gov sector,Cosmic Ray Tomograph for Identification of Hazardous and Illegal Goods hidden in Trucks and Sea Containers,"Everyday our customs workers need to tackle counterfeit goods and piracy to protect the health and safety of our citizens, yet it is estimated that only a small fraction of cargo is inspected and even smaller fraction of illegal goods are detected. Today, the most widely used...",https://cordis.europa.eu/project/id/101021812,CORDIS,cordis,2021-05-01T00:00:00+00:00,5y_ago,classified,automated-inspection-defect-detection,computer-vision,0.7,"The article describes using a 'Cosmic Ray Tomograph' for the 'identification of hazardous and illegal goods hidden in Trucks and Sea Containers', which aligns with automated physical inspection/detection. The use of a 'tomograph' implies imaging analytics to visualize contents, fitting computer vision.",0.9913532137870789,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: data_ai,https://cordis.europa.eu/project/id/101021812,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai,,data_ai:analytics; data_ai:computer vision,,1,False,Public/Gov sector | automated-inspection-defect-detection | computer-vision
40710,Public/Gov sector,Development of an efficient steganalysis framework for uncovering hidden data in digital media.,"Criminals and terrorists use more and more data hiding methods (steganography) for concealing incriminating information in innocent-looking digital media files such as images, video, audio, and text files. UNCOVERs main objective is to fill existing gaps in the ability of Law...",https://cordis.europa.eu/project/id/101021687,CORDIS,cordis,2021-05-01T00:00:00+00:00,5y_ago,classified,compliance-monitoring,machine-learning,0.7,"The article discusses developing a framework to uncover hidden data (steganalysis) used by criminals and terrorists, which aligns with monitoring and verifying operations/communications against regulatory or security rules. Steganalysis frameworks typically rely on machine learning models to detect anomalies in digital media files.",0.9843013882637024,1,0.8,source_type:cordis,primary_institutional,valid_past,regulation,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, data_ai, business_trigger",https://cordis.europa.eu/project/id/101021687,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; data_ai; business_trigger,,cybersecurity:security; data_ai:machine learning; business_trigger:compliance,regulatory,4,True,Public/Gov sector | compliance-monitoring | machine-learning
29,Retail,Walmart equipping a store with Symbotic fulfillment system,"<figure><div><img src=""https://imgproxy.divecdn.com/wXYgQNtsy9ydHptYNOE3IOOShTehFn5hQPlfoTblIrE/g:ce/rs:fill:1600:900:1/Z3M6Ly9kaXZlc2l0ZS1zdG9yYWdlL2RpdmVpbWFnZS93YWxtYXJ0LWFzc29jaWF0ZS13aXRoLWNyYXRlcy5qcGc=.webp"" /></div></figure><p>The SymMicro system is expected to &ldquo;come to life&rdquo; in about six months, advancing the retailer's efforts to accelerate in-store pickup and delivery operations.</p>",https://www.retaildive.com/news/walmart-equipping-store-with-symbotic-fulfillment-system/827932/,Retail Dive,rss,2026-08-19T15:50:00+00:00,,classified,warehouse-automation,warehouse-automation-systems,0.9,"Article discusses Walmart implementing the Symbotic fulfillment system to accelerate in-store pickup and delivery operations, which involves automating storage, picking, and material handling.",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: data_ai, industrial_operations",https://www.retaildive.com/news/walmart-equipping-store-with-symbotic-fulfillment-system/827932/,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations,,data_ai:automation; industrial_operations:warehouse,,1,False,Retail | warehouse-automation | warehouse-automation-systems
2511,Retail,France – Meal-serving services – Frigos connectés,Buyer: ['Sénat - DLMG'] | Country: FRA | Notice type: can-standard | Value: 1135500,https://ted.europa.eu/bg/notice/-/detail/574173-2026,TED,ted,2026-08-19T00:00:00+00:00,,classified,asset-tracking,iot-platforms,0.7,"The article mentions 'Frigos connectés' (connected refrigerators), which implies using IoT platforms to connect and monitor the status of physical assets (refrigerators) across sites.",0.1570545732975006,1,0.9,source_type:ted,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://ted.europa.eu/bg/notice/-/detail/574173-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:iot; connectivity:connected,,1,False,Retail | asset-tracking | iot-platforms
2637,Retail,"France – Automatic goods-vending machines – Location, mise à disposition, maintenance et réassort quotidien de réfrigérateurs connectés pour la restauration collective des agents du Département du Val-de-Marne",Buyer: ['Département du Val-de-Marne'] | Country: FRA | Notice type: cn-standard | Value: 1040000,https://ted.europa.eu/bg/notice/-/detail/561646-2026,TED,ted,2026-08-13T00:00:00+00:00,,classified,asset-tracking,iot-platforms,0.6,"The article describes a tender for 'réfrigérateurs connectés' (connected refrigerators), implying IoT devices for monitoring distributed physical assets, alongside services like maintenance and daily restocking.",0.8579283356666565,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, industrial_operations, business_trigger",https://ted.europa.eu/bg/notice/-/detail/561646-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; industrial_operations; business_trigger,,connectivity:iot; connectivity:connected; industrial_operations:maintenance; business_trigger:tender,tender,4,True,Retail | asset-tracking | iot-platforms
31520,Retail,"Pittsburgh CBP officers seize over $300,000 in counterfeit designer brand handbags, jewelry, and scarves from China - U.S. Customs and Border Protection (.gov)",,https://news.google.com/rss/articles/CBMitAFBVV95cUxPNk1zZGY4cG5XdzNTQV9aTHBkb29FU1BqdmcxZGNjUTBkckhHTFRaT2dtenF0ZDJrTTIybXFjQm1ycjI3S0RDZzFhOUpQcmVzaFJxbXdFckEwVi1VYmpmeUpES2xETEtDX1E4LXBVNUpfakFodk11OThzNDRaMlROSHliaDYtYjB6MFNhejBmZlNlLWtwbWxndWtTbnB4WWt5RUpsV3ZpZldwWXdkNTl3WUhrd0o?oc=5,U.S. Customs and Border Protection (.gov),gnews,2026-02-16T08:00:00+00:00,1y_ago,classified,compliance-monitoring,computer-vision,0.6,"CBP officers seizing counterfeit goods relates to verifying operations against regulatory rules (IP enforcement). Computer vision is often used to detect counterfeits, though the article doesn't explicitly mention the technology.",,,0.45,source_type:gnews,secondary_media,valid_past,regulation,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: data_ai, business_trigger",https://news.google.com/rss/articles/CBMitAFBVV95cUxPNk1zZGY4cG5XdzNTQV9aTHBkb29FU1BqdmcxZGNjUTBkckhHTFRaT2dtenF0ZDJrTTIybXFjQm1ycjI3S0RDZzFhOUpQcmVzaFJxbXdFckEwVi1VYmpmeUpES2xETEtDX1E4LXBVNUpfakFodk11OThzNDRaMlROSHliaDYtYjB6MFNhejBmZlNlLWtwbWxndWtTbnB4WWt5RUpsV3ZpZldwWXdkNTl3WUhrd0o?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:computer vision; business_trigger:compliance,regulatory,4,True,Retail | compliance-monitoring | computer-vision
31388,Retail,A scalable hybrid framework for boosting customer experience and operational efficiency in e-commerce - Nature,,https://news.google.com/rss/articles/CBMiX0FVX3lxTFB1REZUZDdiMklnNVBtV3lQZ0tDSWVRMUlLejJPYXJPbk5Od05FbmE1UlBuazhjZ3NYeFNzeFJENWFpd0oyNTZfRlBGTFhkZWo1R2lQRDdUTUo1WFJ4QTJV?oc=5,Nature,gnews,2026-02-10T08:00:00+00:00,1y_ago,classified,personalized-recommendations,machine-learning,0.7,"The article focuses on boosting customer experience in e-commerce, which strongly aligns with personalized recommendations, and operational efficiency, likely driven by machine learning models as implied by a 'hybrid framework' in a scientific context.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: data_ai,https://news.google.com/rss/articles/CBMiX0FVX3lxTFB1REZUZDdiMklnNVBtV3lQZ0tDSWVRMUlLejJPYXJPbk5Od05FbmE1UlBuazhjZ3NYeFNzeFJENWFpd0oyNTZfRlBGTFhkZWo1R2lQRDdUTUo1WFJ4QTJV?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai,,data_ai:machine learning,,1,False,Retail | personalized-recommendations | machine-learning
40153,Retail,Fairness and Explanations in Group Recommender Systems. Towards Trustworthiness and transparency,"Today, most social media networks use automated tools to recommend content or products and to rank, curate and moderate posts. Recommender systems (RSs), and in particular Group recommender systems (GRSs), -a specific kind of RSs used to recommend items to a group of users...",https://cordis.europa.eu/project/id/101106164,CORDIS,cordis,2024-05-01T00:00:00+00:00,recent,classified,personalized-recommendations,machine-learning,0.85,"The article discusses Group recommender systems (GRSs) used to recommend items to a group of users, which directly aligns with the 'personalized-recommendations' use case. Recommender systems are fundamentally based on machine learning models for prediction and classification.",0.9170734286308289,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, data_ai",https://cordis.europa.eu/project/id/101106164,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; data_ai,,connectivity:network; data_ai:machine learning,,1,False,Retail | personalized-recommendations | machine-learning
